Species	countryCode	lon	lat
Iguanaiguana	US	-80.275887	25.675983
Iguanaiguana	US	-80.275887	25.675983
Iguanaiguana	US	-80.217138	26.057576
Iguanaiguana	US	-80.964517	24.752821
Iguanaiguana	US	-81.067513	24.717273
Iguanaiguana	US	-80.096262	26.220446
Iguanaiguana	US	-80.154858	25.945247
Iguanaiguana	US	-80.137544	25.905771
Iguanaiguana	US	-80.271942	25.676774
Iguanaiguana	US	-80.286322	26.352449
Iguanaiguana	US	-80.142939	26.480115
Iguanaiguana	US	-80.171852	26.036979
Iguanaiguana	US	-80.171852	26.036979
Iguanaiguana	US	-80.171852	26.036979
Iguanaiguana	US	-80.161552	25.673792
Iguanaiguana	US	-80.337698	25.432929
Iguanaiguana	US	-81.810599	24.547319
Iguanaiguana	US	-81.779670	24.551079
Iguanaiguana	US	-80.109764	26.091081
Iguanaiguana	US	-80.116468	26.139761
Iguanaiguana	US	-80.391453	25.711370
Iguanaiguana	US	-80.345893	25.657331
Iguanaiguana	US	-80.279461	25.740108
Iguanaiguana	US	-80.273013	25.884464
Iguanaiguana	US	-80.157859	25.703231
Iguanaiguana	US	-80.273442	25.676938
Iguanaiguana	US	-80.142798	26.479159
Iguanaiguana	US	-80.142925	26.480010
Iguanaiguana	US	-80.142925	26.480010
Iguanaiguana	US	-80.142925	26.480010
Iguanaiguana	US	-80.359291	25.806541
Iguanaiguana	US	-81.795273	24.556511
Iguanaiguana	US	-81.795273	24.556511
Iguanaiguana	US	-80.185840	25.919150
Iguanaiguana	US	-81.813270	24.556314
Iguanaiguana	US	-80.118431	26.019569
Iguanaiguana	US	-81.784416	24.548793
Iguanaiguana	US	-80.206149	25.959505
Iguanaiguana	US	-80.185414	25.767523
Iguanaiguana	US	-80.142895	26.479650
Iguanaiguana	US	-80.210475	25.744387
Iguanaiguana	US	-80.231195	25.729942
Iguanaiguana	US	-80.318054	26.010376
Iguanaiguana	US	-80.408936	25.124149
Iguanaiguana	US	-81.074471	24.717205
Iguanaiguana	US	-80.143463	26.481483
Iguanaiguana	US	-80.143463	26.481483
Iguanaiguana	US	-80.984001	24.744961
Iguanaiguana	US	-80.160759	26.486860
Iguanaiguana	US	-80.502792	25.018885
Iguanaiguana	US	-80.336594	25.461945
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-80.157883	25.704317
Iguanaiguana	US	-81.749054	24.573509
Iguanaiguana	US	-80.505882	25.029539
Iguanaiguana	US	-80.080851	26.433535
Iguanaiguana	US	-80.247413	26.128726
Iguanaiguana	US	-80.165199	26.487750
Iguanaiguana	US	-80.163146	26.533081
Iguanaiguana	US	-81.797504	24.546499
Iguanaiguana	US	-81.006746	24.726836
Iguanaiguana	US	-81.810820	24.547197
Iguanaiguana	US	-81.810820	24.547197
Iguanaiguana	US	-81.810127	24.547063
Iguanaiguana	US	-80.157773	25.703741
Iguanaiguana	US	-80.160526	25.669220
Iguanaiguana	US	-81.406886	24.661788
Iguanaiguana	US	-81.406886	24.661788
Iguanaiguana	US	-80.141572	26.152346
Iguanaiguana	US	-80.155638	26.428758
Iguanaiguana	US	-80.242421	26.118730
Iguanaiguana	US	-80.242421	26.118730
Iguanaiguana	US	-80.401141	25.124469
Iguanaiguana	US	-80.401141	25.124469
Iguanaiguana	US	-80.155904	25.736104
Iguanaiguana	US	-80.155904	25.736104
Iguanaiguana	US	-80.156164	25.709444
Iguanaiguana	US	-81.804288	24.557642
Iguanaiguana	US	-80.093832	26.228099
Iguanaiguana	US	-80.093832	26.228099
Iguanaiguana	US	-80.256602	25.679228
Iguanaiguana	US	-80.256602	25.679228
Iguanaiguana	US	-80.273651	25.678742
Iguanaiguana	US	-80.156086	26.428643
Iguanaiguana	US	-81.745669	24.577484
Iguanaiguana	US	-81.809903	24.547401
Iguanaiguana	US	-80.156086	26.428643
Iguanaiguana	US	-81.809903	24.547401
Iguanaiguana	US	-80.432938	25.461864
Iguanaiguana	US	-80.823052	24.816106
Iguanaiguana	US	-80.346370	25.463021
Iguanaiguana	US	-80.994856	24.740014
Iguanaiguana	US	-80.952848	24.763195
Iguanaiguana	US	-80.273823	25.676808
Iguanaiguana	US	-80.273651	25.678742
Iguanaiguana	US	-80.343994	25.585389
Iguanaiguana	US	-80.284652	25.688737
Iguanaiguana	US	-80.144748	26.478243
Iguanaiguana	US	-80.274295	25.679283
Iguanaiguana	US	-80.144748	26.478243
Iguanaiguana	US	-80.274295	25.679283
Iguanaiguana	US	-80.191953	25.951725
Iguanaiguana	US	-80.296346	26.014818
Iguanaiguana	US	-80.135074	25.809856
Iguanaiguana	US	-80.135074	25.809856
Iguanaiguana	US	-80.160999	26.487309
Iguanaiguana	US	-80.154136	25.713621
Iguanaiguana	US	-80.160119	25.676163
Iguanaiguana	US	-80.154136	25.713621
Iguanaiguana	US	-80.210475	25.744387
Iguanaiguana	US	-81.812103	24.547707
Iguanaiguana	US	-80.181913	27.163693
Iguanaiguana	US	-80.238510	26.079410
Iguanaiguana	US	-81.748910	24.573130
Iguanaiguana	US	-80.208617	26.065836
Iguanaiguana	US	-80.208617	26.065836
Iguanaiguana	US	-81.968055	26.608874
Iguanaiguana	US	-80.273060	25.676677
Iguanaiguana	US	-80.298004	25.719877
Iguanaiguana	US	-80.128770	25.874308
Iguanaiguana	US	-80.155850	26.307581
Iguanaiguana	US	-82.109328	26.443025
Iguanaiguana	US	-81.779987	24.555059
Iguanaiguana	US	-80.823052	24.816106
Iguanaiguana	US	-80.822580	24.817362
Iguanaiguana	US	-80.279976	25.718910
Iguanaiguana	US	-80.334755	25.464414
Iguanaiguana	US	-80.129517	26.031227
Iguanaiguana	US	-80.143068	26.478513
Iguanaiguana	US	-80.143068	26.478513
Iguanaiguana	US	-80.143068	26.478513
Iguanaiguana	US	-80.220187	26.103113
Iguanaiguana	US	-80.144843	26.479195
Iguanaiguana	US	-81.101399	24.710241
Iguanaiguana	US	-80.438751	25.689083
Iguanaiguana	US	-80.170995	25.681508
Iguanaiguana	US	-80.144848	25.747193
Iguanaiguana	US	-80.144848	25.747193
Iguanaiguana	US	-80.144848	25.747193
Iguanaiguana	US	-80.134707	26.086060
Iguanaiguana	US	-80.167230	25.693666
Iguanaiguana	US	-80.313186	26.074237
Iguanaiguana	US	-80.313186	26.074237
Iguanaiguana	US	-81.778699	24.551684
Iguanaiguana	US	-80.066679	26.674592
Iguanaiguana	US	-80.132046	26.106504
Iguanaiguana	US	-80.132046	26.106504
Iguanaiguana	US	-80.297952	25.707470
Iguanaiguana	US	-80.320659	25.728929
Iguanaiguana	US	-80.271419	25.680996
Iguanaiguana	US	-80.143889	26.478743
Iguanaiguana	US	-80.272525	25.677568
Iguanaiguana	US	-80.210711	25.743604
Iguanaiguana	US	-82.499306	27.927764
Iguanaiguana	US	-80.152661	25.785168
Iguanaiguana	US	-81.748096	24.573048
Iguanaiguana	US	-81.748096	24.573048
Iguanaiguana	US	-80.132046	26.106504
Iguanaiguana	US	-80.499936	25.393361
Iguanaiguana	US	-80.307398	25.616022
Iguanaiguana	US	-81.795444	24.556394
Iguanaiguana	US	-80.142517	26.476776
Iguanaiguana	US	-81.083788	24.706752
Iguanaiguana	US	-80.145446	25.848780
Iguanaiguana	US	-80.142286	25.961040
Iguanaiguana	US	-80.322596	25.939521
Iguanaiguana	US	-80.241585	26.083528
Iguanaiguana	US	-80.211741	25.742971
Iguanaiguana	US	-80.211135	25.745251
Iguanaiguana	US	-80.209640	25.744302
Iguanaiguana	US	-81.810839	24.547019
Iguanaiguana	US	-80.174384	25.691968
Iguanaiguana	US	-80.726318	24.858600
Iguanaiguana	US	-81.678822	24.562278
Iguanaiguana	US	-81.019213	24.732332
Iguanaiguana	US	-80.278264	25.717953
Iguanaiguana	US	-80.232584	26.078546
Iguanaiguana	US	-80.128495	26.328239
Iguanaiguana	US	-80.309359	25.735244
Iguanaiguana	US	-81.278905	24.656487
Iguanaiguana	US	-80.141506	26.152332
Iguanaiguana	US	-82.646456	27.750951
Iguanaiguana	US	-81.155180	24.704180
Iguanaiguana	US	-81.667767	24.571167
Iguanaiguana	US	-81.380440	24.705360
Iguanaiguana	US	-81.667767	24.571167
Iguanaiguana	US	-80.236200	26.313117
Iguanaiguana	US	-80.264000	26.143000
Iguanaiguana	US	-81.380440	24.705360
Iguanaiguana	US	-81.667767	24.571167
Iguanaiguana	US	-81.667767	24.571167
Iguanaiguana	US	-80.391110	25.626510
Iguanaiguana	US	-80.391110	25.626510
Iguanaiguana	US	-80.299800	25.615400
Iguanaiguana	US	-80.299800	25.615400
Iguanaiguana	US	-80.299800	25.615400
Iguanaiguana	US	-80.299800	25.615400
Iguanaiguana	US	-80.396002	25.148305
Iguanaiguana	US	-80.417112	25.122080
Iguanaiguana	US	-80.193070	25.853583
Iguanaiguana	US	-80.211167	25.744992
Iguanaiguana	US	-80.126357	26.720547
Iguanaiguana	US	-80.276353	26.006394
Iguanaiguana	US	-80.156728	26.428984
Iguanaiguana	US	-80.556556	24.972361
Iguanaiguana	US	-80.383032	25.830721
Iguanaiguana	US	-80.741167	24.848399
Iguanaiguana	US	-80.308370	25.737767
Iguanaiguana	US	-80.200755	25.771266
Iguanaiguana	US	-80.209546	25.744500
Iguanaiguana	US	-80.523112	25.407223
Iguanaiguana	US	-80.125122	25.899248
Iguanaiguana	US	-80.533973	25.443178
Iguanaiguana	US	-81.754868	24.552354
Iguanaiguana	US	-80.408678	25.755322
Iguanaiguana	US	-81.025256	24.718151
Iguanaiguana	US	-80.152385	26.108180
Iguanaiguana	US	-80.170986	25.681629
Iguanaiguana	US	-80.093883	26.676489
Iguanaiguana	US	-80.232140	26.065410
Iguanaiguana	US	-80.211599	25.743210
Iguanaiguana	US	-81.075888	24.726524
Iguanaiguana	US	-80.125093	25.899273
Iguanaiguana	US	-80.274275	25.677351
Iguanaiguana	US	-80.129774	25.856017
Iguanaiguana	US	-80.186009	25.793292
Iguanaiguana	US	-80.387275	27.191929
Iguanaiguana	US	-80.076820	26.306231
Iguanaiguana	US	-80.167805	26.346003
Iguanaiguana	US	-80.438083	25.668650
Iguanaiguana	US	-80.069847	26.667380
Iguanaiguana	US	-80.223351	25.739110
Iguanaiguana	US	-80.194245	26.090642
Iguanaiguana	US	-80.109216	26.137397
Iguanaiguana	US	-80.185770	26.088375
Iguanaiguana	US	-80.280197	25.712700
Iguanaiguana	US	-80.231920	25.731742
Iguanaiguana	US	-80.417103	25.122072
Iguanaiguana	US	-80.438233	25.095222
Iguanaiguana	US	-80.147839	25.969236
Iguanaiguana	US	-80.243297	26.170528
Iguanaiguana	US	-80.279805	25.722202
Iguanaiguana	US	-80.102730	26.229051
Iguanaiguana	US	-80.156646	26.428822
Iguanaiguana	US	-80.209684	25.744265
Iguanaiguana	US	-80.259637	25.793855
Iguanaiguana	US	-80.079241	26.303284
Iguanaiguana	US	-80.397350	25.610924
Iguanaiguana	US	-80.242365	26.125640
Iguanaiguana	US	-81.037492	24.732321
Iguanaiguana	US	-80.459434	26.059093
Iguanaiguana	US	-81.101508	24.709874
Iguanaiguana	US	-81.101331	24.711194
Iguanaiguana	US	-81.101260	24.709996
Iguanaiguana	US	-81.101301	24.711442
Iguanaiguana	US	-81.101257	24.710038
Iguanaiguana	US	-80.367333	25.174431
Iguanaiguana	US	-81.305737	24.651815
Iguanaiguana	US	-80.211186	25.744057
Iguanaiguana	US	-82.112403	26.437863
Iguanaiguana	US	-81.809413	24.546927
Iguanaiguana	US	-80.743643	24.846889
Iguanaiguana	US	-81.279516	24.655510
Iguanaiguana	US	-81.016115	24.731596
Iguanaiguana	US	-80.286301	25.670217
Iguanaiguana	US	-80.260760	25.674021
Iguanaiguana	US	-80.087280	26.252087
Iguanaiguana	US	-80.318614	27.417284
Iguanaiguana	US	-81.074601	24.720248
Iguanaiguana	US	-80.342154	25.461952
Iguanaiguana	US	-81.811136	24.546659
Iguanaiguana	US	-80.336180	25.462590
Iguanaiguana	US	-81.279299	24.655240
Iguanaiguana	US	-80.106011	26.136989
Iguanaiguana	US	-80.157986	25.705348
Iguanaiguana	US	-80.312217	26.008175
Iguanaiguana	US	-80.161883	25.731740
Iguanaiguana	US	-81.809258	24.547117
Iguanaiguana	BS	-79.274623	25.553434
Iguanaiguana	US	-81.604168	26.711994
Iguanaiguana	US	-80.284450	25.678680
Iguanaiguana	US	-81.279202	24.655150
Iguanaiguana	US	-81.929080	26.610960
Iguanaiguana	US	-80.081050	26.570490
Iguanaiguana	US	-81.897900	26.576550
Iguanaiguana	US	-81.897900	26.576550
Iguanaiguana	US	-81.957230	27.926750
Iguanaiguana	US	-81.387878	24.673792
Iguanaiguana	US	-80.310556	26.705000
Iguanaiguana	US	-81.949700	26.566000
Iguanaiguana	US	-80.311040	26.018130
Iguanaiguana	US	-81.721360	25.921320
Iguanaiguana	US	-81.387878	24.673792
Iguanaiguana	US	-81.645101	24.603064
Iguanaiguana	US	-81.645101	24.603064
Iguanaiguana	US	-80.960909	24.759133
Iguanaiguana	US	-80.957130	24.765370
Iguanaiguana	US	-81.645101	24.603064
Iguanaiguana	US	-82.096732	26.989804
Iguanaiguana	US	-80.496070	25.441740
Iguanaiguana	US	-81.923169	26.624204
Iguanaiguana	US	-80.419210	25.709450
Iguanaiguana	US	-80.395210	25.139810
Iguanaiguana	US	-80.285000	26.079010
Iguanaiguana	US	-81.356940	24.669960
Iguanaiguana	US	-80.957130	24.765370
Iguanaiguana	US	-81.097750	24.707690
Iguanaiguana	US	-81.356940	24.669960
Iguanaiguana	US	-81.356940	24.669960
Iguanaiguana	US	-80.948780	24.765030
Iguanaiguana	US	-80.948780	24.765030
Iguanaiguana	US	-80.948780	24.765030
Iguanaiguana	US	-81.392510	24.678730
Iguanaiguana	US	-80.205270	26.680180
Iguanaiguana	US	-81.152550	25.868920
Iguanaiguana	US	-82.598280	27.811860
Iguanaiguana	US	-81.809250	24.546683
Iguanaiguana	US	-81.809250	24.546683
Iguanaiguana	US	-81.809250	24.546683
Iguanaiguana	US	-81.809250	24.546683
Iguanaiguana	US	-81.386400	24.666700
Iguanaiguana	US	-81.356750	24.670440
Iguanaiguana	US	-81.356940	24.669960
Iguanaiguana	US	-81.356940	24.669960
Iguanaiguana	US	-81.358140	24.672870
Iguanaiguana	US	-81.405040	24.651060
Iguanaiguana	US	-80.117670	26.157720
Iguanaiguana	US	-81.405210	24.651340
Iguanaiguana	US	-81.438760	24.652620
Iguanaiguana	US	-82.141960	24.594010
Iguanaiguana	US	-80.202830	26.367040
Iguanaiguana	US	-82.166770	27.112560
Iguanaiguana	US	-80.112500	26.081730
Iguanaiguana	US	-81.688560	26.083060
Iguanaiguana	US	-81.745080	26.244670
Iguanaiguana	US	-80.236440	27.217580
Iguanaiguana	US	-80.525300	25.597430
Iguanaiguana	US	-80.501900	25.619100
Iguanaiguana	US	-80.918430	26.757570
Iguanaiguana	US	-80.515300	25.605490
Iguanaiguana	US	-81.279202	24.655150
Iguanaiguana	US	-81.773160	24.556710
Iguanaiguana	US	-81.279202	24.655150
Iguanaiguana	US	-81.279202	24.655150
Iguanaiguana	US	-81.279202	24.655150
Iguanaiguana	US	-81.281711	24.654700
Iguanaiguana	US	-82.222602	26.602972
Iguanaiguana	US	-80.232286	26.039097
Iguanaiguana	US	-82.745500	28.213700
Iguanaiguana	US	-80.171194	26.050738
Iguanaiguana	US	-80.230533	25.901017
Iguanaiguana	US	-80.172330	26.051460
Iguanaiguana	US	-80.049520	26.631210
Iguanaiguana	US	-80.395580	25.139030
Iguanaiguana	US	-80.049520	26.631210
Iguanaiguana	US	-80.049520	26.631210
Iguanaiguana	US	-80.049520	26.631210
Iguanaiguana	US	-80.075440	26.422250
Iguanaiguana	US	-80.618056	26.984167
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-80.089772	26.403136
Iguanaiguana	US	-81.387878	24.673792
Iguanaiguana	US	-80.278300	25.712000
Iguanaiguana	US	-80.168610	26.493746
Iguanaiguana	US	-80.334915	25.463393
Iguanaiguana	US	-80.288674	25.780426
Iguanaiguana	US	-80.286301	25.670231
Iguanaiguana	US	-80.108421	26.092563
Iguanaiguana	US	-80.274293	25.677252
Iguanaiguana	US	-80.274361	25.677154
Iguanaiguana	US	-80.194092	25.853717
Iguanaiguana	US	-81.924604	26.623880
Iguanaiguana	US	-81.761951	24.571328
Iguanaiguana	US	-80.400749	25.628203
Iguanaiguana	US	-80.121604	26.229998
Iguanaiguana	US	-80.417389	25.122412
Iguanaiguana	US	-80.308928	25.740045
Iguanaiguana	US	-80.106057	26.129836
Iguanaiguana	US	-80.212196	25.743704
Iguanaiguana	US	-80.255531	25.704676
Iguanaiguana	US	-80.209491	25.744155
Iguanaiguana	US	-81.887941	27.983259
Iguanaiguana	US	-81.776042	24.551029
Iguanaiguana	US	-81.772321	24.552760
Iguanaiguana	US	-80.146082	25.747099
Iguanaiguana	US	-80.083896	26.600758
Iguanaiguana	US	-80.399421	25.606281
Iguanaiguana	US	-80.068067	26.668402
Iguanaiguana	US	-80.364512	25.668482
Iguanaiguana	US	-81.354676	24.634528
Iguanaiguana	US	-80.534441	25.003007
Iguanaiguana	US	-80.314924	26.098888
Iguanaiguana	US	-80.146151	25.747008
Iguanaiguana	US	-80.400923	25.141120
Iguanaiguana	US	-81.810111	24.547018
Iguanaiguana	US	-81.098670	24.711337
Iguanaiguana	US	-80.120108	26.001356
Iguanaiguana	US	-80.317583	25.915341
Iguanaiguana	US	-80.272379	25.679725
Iguanaiguana	US	-81.745333	24.577333
Iguanaiguana	US	-81.647700	25.926800
Iguanaiguana	US	-81.809871	24.547918
Iguanaiguana	US	-80.105918	26.137022
Iguanaiguana	US	-80.116228	26.390020
Iguanaiguana	US	-80.240494	26.079109
Iguanaiguana	US	-81.799036	24.567346
Iguanaiguana	US	-80.146634	26.321122
Iguanaiguana	US	-80.153262	25.791135
Iguanaiguana	US	-80.402837	25.131004
Iguanaiguana	US	-80.308745	25.739948
Iguanaiguana	US	-80.411898	25.137612
Iguanaiguana	US	-81.063727	24.720808
Iguanaiguana	US	-80.379500	25.755994
Iguanaiguana	US	-80.158266	26.047499
Iguanaiguana	US	-80.448840	26.061810
Iguanaiguana	US	-80.296337	25.717953
Iguanaiguana	US	-80.259370	26.204476
Iguanaiguana	US	-80.276858	25.719233
Iguanaiguana	US	-80.188921	25.850559
Iguanaiguana	US	-81.028858	24.730744
Iguanaiguana	US	-80.400545	25.761153
Iguanaiguana	US	-80.105850	26.136845
Iguanaiguana	US	-80.223575	25.739267
Iguanaiguana	US	-80.088283	26.631920
Iguanaiguana	US	-80.118862	26.038472
Iguanaiguana	US	-80.362923	25.717668
Iguanaiguana	US	-80.345929	25.689614
Iguanaiguana	US	-80.214958	26.499113
Iguanaiguana	US	-80.436476	25.825109
Iguanaiguana	US	-81.308055	24.650703
Iguanaiguana	US	-80.153450	25.940911
Iguanaiguana	US	-80.162179	25.731463
Iguanaiguana	US	-82.079496	26.437577
Iguanaiguana	US	-80.102569	26.169462
Iguanaiguana	US	-81.795323	24.556322
Iguanaiguana	US	-81.795280	24.556234
Iguanaiguana	US	-81.795216	24.556439
Iguanaiguana	US	-80.361687	26.128325
Iguanaiguana	US	-80.393657	26.105681
Iguanaiguana	US	-80.099438	26.165262
Iguanaiguana	US	-80.271633	25.675812
Iguanaiguana	US	-80.273328	25.675464
Iguanaiguana	US	-80.162897	25.737543
Iguanaiguana	US	-80.156212	26.428128
Iguanaiguana	US	-80.369878	25.761440
Iguanaiguana	US	-80.112991	26.139099
Iguanaiguana	US	-80.278197	25.718403
Iguanaiguana	US	-80.351710	25.904712
Iguanaiguana	US	-81.277231	24.657262
Iguanaiguana	US	-81.101031	24.710738
Iguanaiguana	US	-81.099552	24.711123
Iguanaiguana	US	-80.272764	26.010582
Iguanaiguana	US	-80.210114	25.744120
Iguanaiguana	US	-80.105801	26.136914
Iguanaiguana	US	-81.809392	24.547385
Iguanaiguana	US	-80.143168	26.327518
Iguanaiguana	US	-80.126586	25.800872
Iguanaiguana	US	-80.166641	26.130640
Iguanaiguana	US	-80.283071	25.781351
Iguanaiguana	US	-80.174347	26.006031
Iguanaiguana	US	-80.256149	25.991913
Iguanaiguana	US	-80.308723	25.739985
Iguanaiguana	US	-80.095600	26.676691
Iguanaiguana	US	-80.106046	26.122814
Iguanaiguana	US	-80.106280	26.122671
Iguanaiguana	US	-80.105744	26.112493
Iguanaiguana	US	-80.105917	26.122671
Iguanaiguana	US	-80.104647	26.128029
Iguanaiguana	US	-80.106359	26.122716
Iguanaiguana	US	-80.105679	26.124820
Iguanaiguana	US	-80.362428	25.756155
Iguanaiguana	US	-80.364097	25.754610
Iguanaiguana	US	-80.362420	25.756145
Iguanaiguana	US	-80.106211	26.122759
Iguanaiguana	US	-80.105704	26.125007
Iguanaiguana	US	-80.106267	26.122721
Iguanaiguana	US	-80.105685	26.124762
Iguanaiguana	US	-80.202065	25.768398
Iguanaiguana	US	-80.198837	26.347070
Iguanaiguana	US	-80.415494	25.728961
Iguanaiguana	US	-80.194078	25.853595
Iguanaiguana	US	-80.278135	25.781958
Iguanaiguana	US	-80.274167	25.676874
Iguanaiguana	US	-80.417231	25.704429
Iguanaiguana	US	-80.162313	25.732382
Iguanaiguana	US	-80.098296	26.377039
Iguanaiguana	US	-80.424596	25.707190
Iguanaiguana	US	-80.118013	26.157474
Iguanaiguana	US	-80.429760	25.707233
Iguanaiguana	US	-81.917547	26.606472
Iguanaiguana	US	-80.313244	26.014186
Iguanaiguana	US	-80.153517	26.107852
Iguanaiguana	US	-80.214178	25.740577
Iguanaiguana	US	-80.201272	26.669205
Iguanaiguana	US	-81.809241	24.547514
Iguanaiguana	US	-80.780600	24.839792
Iguanaiguana	US	-80.144657	26.094804
Iguanaiguana	US	-80.161333	25.675426
Iguanaiguana	US	-80.417905	25.122385
Iguanaiguana	US	-80.399049	25.132518
Iguanaiguana	US	-80.238174	26.084294
Iguanaiguana	US	-80.373570	25.757684
Iguanaiguana	US	-81.748853	24.573298
Iguanaiguana	US	-80.097620	26.186559
Iguanaiguana	US	-80.211918	25.743786
Iguanaiguana	US	-80.210052	25.744278
Iguanaiguana	US	-80.130299	25.780519
Iguanaiguana	US	-80.280701	25.715099
Iguanaiguana	US	-80.103569	26.124345
Iguanaiguana	US	-80.492556	25.533373
Iguanaiguana	US	-80.272117	25.677596
Iguanaiguana	US	-80.271623	25.675666
Iguanaiguana	US	-80.274230	25.676292
Iguanaiguana	US	-80.271440	25.677415
Iguanaiguana	US	-80.100154	26.676955
Iguanaiguana	US	-80.274283	25.676609
Iguanaiguana	US	-80.313535	25.740085
Iguanaiguana	US	-80.272713	25.678231
Iguanaiguana	US	-80.309493	25.734405
Iguanaiguana	US	-80.247900	26.057800
Iguanaiguana	US	-81.749134	24.573295
Iguanaiguana	US	-81.357993	24.669960
Iguanaiguana	US	-80.309364	25.734304
Iguanaiguana	US	-80.229082	26.043012
Iguanaiguana	US	-80.240873	26.083647
Iguanaiguana	US	-80.240803	26.083600
Iguanaiguana	US	-81.796293	24.546596
Iguanaiguana	US	-80.098359	26.377062
Iguanaiguana	US	-80.194832	25.758724
Iguanaiguana	US	-80.277546	25.719640
Iguanaiguana	US	-80.133194	26.189490
Iguanaiguana	US	-80.126147	26.182410
Iguanaiguana	US	-80.290162	25.836997
Iguanaiguana	US	-81.755347	24.552230
Iguanaiguana	US	-80.113203	26.138743
Iguanaiguana	US	-80.397048	25.609887
Iguanaiguana	US	-80.112384	26.138909
Iguanaiguana	US	-81.957555	26.522628
Iguanaiguana	US	-80.300214	26.356172
Iguanaiguana	US	-80.148517	26.358045
Iguanaiguana	US	-80.112953	26.138953
Iguanaiguana	US	-80.145661	26.478178
Iguanaiguana	US	-81.805173	24.562162
Iguanaiguana	US	-80.738892	24.851150
Iguanaiguana	US	-80.230264	26.210602
Iguanaiguana	US	-80.211161	25.744097
Iguanaiguana	US	-80.209675	25.744280
Iguanaiguana	US	-80.158025	25.982577
Iguanaiguana	US	-80.144597	26.478782
Iguanaiguana	US	-80.284632	25.669155
Iguanaiguana	US	-80.146001	25.746969
Iguanaiguana	US	-80.274872	25.884767
Iguanaiguana	US	-80.138504	25.756478
Iguanaiguana	US	-80.076239	26.435110
Iguanaiguana	US	-80.210730	25.744572
Iguanaiguana	US	-81.784219	24.549092
Iguanaiguana	US	-81.784219	24.549092
Iguanaiguana	US	-80.275463	25.676526
Iguanaiguana	US	-81.809610	24.546993
Iguanaiguana	US	-81.809564	24.545861
Iguanaiguana	US	-80.270641	25.676527
Iguanaiguana	US	-80.270488	25.677148
Iguanaiguana	US	-80.305510	25.616281
Iguanaiguana	US	-81.809478	24.547535
Iguanaiguana	US	-81.121625	24.704179
Iguanaiguana	US	-80.417271	25.122386
Iguanaiguana	US	-81.809059	24.546664
Iguanaiguana	US	-81.810808	24.546323
Iguanaiguana	US	-80.279897	25.665709
Iguanaiguana	US	-80.223820	25.785739
Iguanaiguana	US	-80.322214	25.729173
Iguanaiguana	US	-81.097534	24.711486
